Date,BTC-USD,ETH-USD,BNB-USD,SOL-USD
2023-11-02,34938.2421875,1800.6209716796875,231.7230224609375,40.20756912231445
2023-11-03,34732.32421875,1832.795166015625,230.60597229003903,39.51976013183594
2023-11-04,35082.1953125,1857.6986083984373,237.45460510253903,42.34659576416016
2023-11-05,35049.35546875,1894.15771484375,244.32247924804688,41.23860168457031
2023-11-06,35037.37109375,1899.83740234375,254.63479614257807,42.12858963012695
2023-11-07,35443.5625,1888.124267578125,246.39529418945312,43.09254455566406
2023-11-08,35655.27734375,1889.3223876953125,247.123291015625,43.18988800048828
2023-11-09,36693.125,2120.56103515625,251.51084899902344,45.44482803344727
2023-11-10,37313.96875,2078.289794921875,251.08236694335935,56.64385223388672
2023-11-11,37138.05078125,2052.7138671875,251.42161560058597,56.1026611328125
2023-11-12,37054.51953125,2045.18701171875,247.6400146484375,56.15409851074219
2023-11-13,36502.35546875,2055.265380859375,241.33506774902344,51.90705108642578
2023-11-14,35537.640625,1979.0526123046875,242.263671875,56.838375091552734
2023-11-15,37880.58203125,2060.408447265625,253.75534057617188,65.5344009399414
2023-11-16,36154.76953125,1960.881591796875,242.7588806152344,57.87140274047852
2023-11-17,36596.68359375,1961.28076171875,244.745361328125,58.41593551635742
2023-11-18,36585.703125,1963.2850341796875,244.9507598876953,58.512725830078125
2023-11-19,37386.546875,2013.2044677734373,246.58778381347656,61.39355850219727
2023-11-20,37476.95703125,2022.2391357421875,253.6350860595703,56.53383255004883
2023-11-21,35813.8125,1937.0667724609373,226.4864044189453,52.00047302246094
2023-11-22,37432.33984375,2064.42529296875,236.1365966796875,57.58855819702149
2023-11-23,37289.62109375,2062.210693359375,233.76580810546875,56.599369049072266
2023-11-24,37720.28125,2081.152099609375,232.9009552001953,56.86643981933594
2023-11-25,37796.79296875,2084.4130859375,234.43994140625,58.84648895263672
2023-11-26,37479.12109375,2063.2861328125,232.0471954345703,57.6427001953125
2023-11-27,37254.16796875,2027.4173583984373,227.4214782714844,55.06462097167969
2023-11-28,37831.0859375,2049.338134765625,229.6929626464844,58.19437026977539
2023-11-29,37858.4921875,2029.92919921875,227.3427581787109,59.25012969970703
2023-11-30,37712.74609375,2052.55615234375,227.68380737304688,59.24162292480469
2023-12-01,38688.75,2087.139892578125,228.54563903808597,59.80399703979492
2023-12-02,39476.33203125,2165.7041015625,229.30084228515625,63.83285903930664
2023-12-03,39978.390625,2193.691650390625,228.09820556640625,63.03996658325195
2023-12-04,41980.09765625,2243.2158203125,233.29530334472656,61.526615142822266
2023-12-05,44080.6484375,2293.841796875,231.2613525390625,60.99483108520508
2023-12-06,43746.4453125,2231.661376953125,229.4244079589844,61.902957916259766
2023-12-07,43292.6640625,2357.57958984375,232.97743225097656,67.83782958984375
2023-12-08,44166.6015625,2358.73193359375,238.91598510742188,75.00243377685547
2023-12-09,43725.984375,2341.17529296875,237.7686004638672,72.25760650634766
2023-12-10,43779.69921875,2352.462646484375,239.733154296875,74.70588684082031
2023-12-11,41243.83203125,2224.578857421875,246.42086791992188,70.36717224121094
2023-12-12,41450.22265625,2202.0380859375,254.49497985839844,68.54067993164062
2023-12-13,42890.7421875,2260.648681640625,252.4233245849609,70.76778411865234
2023-12-14,43023.97265625,2316.5791015625,253.5412139892578,75.62033081054688
2023-12-15,41929.7578125,2219.33740234375,244.8984375,72.36898803710938
2023-12-16,42240.1171875,2226.926513671875,244.35096740722656,73.47350311279297
2023-12-17,41364.6640625,2196.481201171875,239.30828857421875,71.00051879882812
2023-12-18,42623.5390625,2217.2734375,241.3484344482422,74.34716033935547
2023-12-19,42270.52734375,2177.87255859375,252.6371917724609,72.9897689819336
2023-12-20,43652.25,2201.911376953125,260.1073608398437,82.19123077392578
2023-12-21,43869.15234375,2239.54248046875,271.24658203125,93.85481262207033
2023-12-22,43997.90234375,2326.52490234375,271.3764953613281,98.00369262695312
2023-12-23,43739.54296875,2309.04638671875,271.3909606933594,107.59423065185548
2023-12-24,43016.1171875,2265.692138671875,264.71710205078125,112.48521423339844
2023-12-25,43613.140625,2272.561767578125,267.0733642578125,121.1464614868164
2023-12-26,42520.40234375,2231.46533203125,297.6932373046875,112.6767349243164
